ID	incl0801	incl0802	ivcl0801	ivcl0802	incl1601	incl1602	ivcl1601	ivcl1602	incl3201	incl3202	ivcl3201	ivcl3202
LOC101103707	0	0	0.299524263	0.203148209	0	0	0	0.216516076	0	0	0.765277099	0.175826959
LOC105605996	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605995	0	1.838455451	1.45539277	2.927665829	0	0	0.756862337	1.641205451	0.956718436	0.980634644	3.118735736	0.52888071
LOC101103460	0	0	0	0	0	0	0	0	0	0	0	0
LOC101103220	14.84765591	15.02097496	4.080485626	1.47395624	10.96329328	21.25197361	2.785281315	10.65745231	41.58394989	158.4352002	6.191632239	6.287501634
LOC105605992	0	0.141642008	0	0.913953998	0	0	0.835404655	1.534200232	0	0.190098682	0	0
LOC101102967	0.177983991	0	0	0.83011346	0.207842361	0.043185194	0	0.023419531	0	0.162503712	0.240318709	0
LOC101102215	0	0	0	0	0	0.116175492	0.080047813	0.220508779	2.0658632	5.710435519	0.826080854	1.078070438
LOC101102464	0	0	0	0	0	0	0	0.02282139	0	0	0	0.052950414
LOC105605991	0	0	0.151670379	0	0	0	0	0	0	0	0	0
LOC101123279	136.9217875	123.4433551	27.58743581	8.099992966	222.9061151	219.5889904	22.02419277	61.27293823	693.1757705	516.5056718	42.40785253	54.88520857
TRNAS-GGA	0.047654553	0.018419891	0	0	0.029510844	0	0.01207117	0	0.448604817	0.242270287	0.012998877	0.013226235
LOC105605990	0	0	0	0	0	0	0	1.424023059	0	0	0	0
LOC105605988	0	0	0	0	0	0	0.018958016	0	0	0	0	0
LOC101122847	0	0	0	0	0	0	0.075036876	0	0	0	0	0.025692813
LOC101122586	0	0	0	0	0	0	0	0	0	0	0	0
LOC101122340	0	0	0.412037864	2.47964424	0	0	1.054201112	0	0	0	12.61355342	3.721909846
SLC2A5	0	0.007864878	0.233106806	0.190307341	0	0	0.273168229	0.146037768	0.159620127	0.464442248	0	0
LOC105605987	0	0	0	0.108063719	0	0	0	0	0	0	0	0
LOC101121839	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605986	0	0	0	0	0	0.029063577	0	0	0	0	0	0
LOC101121584	0	0	0	0	0	0	0	0	0	0	0	0
LOC101121331	0	0	0	0	0	0	0	0	0	0	0	0
LOC101121080	0	0	0	0	0	0	0	0	0	0	0	0.215928165
LOC101120817	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605984	0.033502869	0	0	0	0	0	0	0	0	0	0	0
LOC101120560	0.065453241	0	0.458244149	0	0.015923666	0.099257907	0	0	6.636513731	5.490486856	0	0
LOC101120064	0.115022879	0.440151387	2.838632191	1.183376919	0	0	0.961486356	0.662154823	0	0	1.402076581	0
PSMG4	3.492397953	7.424531631	10.73109602	2.062673652	6.0418937	7.532257161	3.135572538	2.744460227	53.57623243	32.88289395	9.532935566	13.84609697
LOC101119545	0.033219213	0.621465969	0.76748351	2.802477005	0	0.120902293	0.03702431	1.11461987	0	0	0.224267319	0.177481022
LOC101119028	0	0	0	0.171366375	0	0	0	0	0	0	0	0
TRNAW-CCA	0.013787027	0.011724004	0.004826212	0.054373349	0.110686962	0.204894672	0.028811743	0.011338299	0.356913408	0.216354381	0.010342006	0.049983744
LOC101118597	2.688732773	3.396943068	14.57520451	12.97927347	3.463737918	3.88322268	3.938538165	16.34170391	10.38549429	10.98850335	7.894675821	14.42378505
LOC443259	0.121713137	0.025875145	0.67104831	1.147856917	0.044416119	0.184574376	0.678273874	0.680649675	0	0	0.547801027	0.429648925
LOC105605981	0	0	0	0.6007161	0	0.482973085	0.465892712	0.235726691	0	0	0	0
LOC106990116	0.024955494	0	0	0.222513889	0	0	0.027814022	0	0	0	0.131038329	0.019047181
EP4A	0	0	0	0	0	0.078749472	0	0	0	0	0	0
LOC101107641	0.267515331	0.194987699	0	2.699824067	0.074379373	0	0	0.352002651	0	0	0	0
TRNAC-GCA	0.018523236	0.005727822	0.014147223	0.087777938	0.078656985	0.112359761	0.041289962	0.045422946	0.305150752	0.199871041	0.039157956	0.084826715
LOC105605980	0	0	0	0	0	0	0	0	0	0	0.099022289	0.050377123
LOC105605978	0.793445305	1.532303588	1.952031545	0.17801183	0	0.377838708	0.070250557	0.151238434	0.127977666	0.363910034	0	0.401842719
LOC101117231	0	0	0	0	0	0	0	0	0.220807842	0.554867746	0	0
TNFSF14	0	0	0	0	0	0	0.054586465	0.19333294	0	0	0.293908041	0
LGALS15	2.256783473	3.499516079	3.531753122	3.277865091	12.53096703	8.53573221	2.071412711	6.026391245	0	0.60602888	1.692871643	6.383311806
LOC101115949	0	0	0	0	0	0	0	0	0	0	0	0
LOC101115196	0	0	0	0	0	0	0	0	0	0	0	0
LOC106990592	0	0	0	0	0	0	0	0	0	0	0	0
LOC101114430	0	0	0	0	0	0	0	0	0	0	0	0
LOC101114179	0	0	0	0	0	0	0	0	0	0	0	0
LOC101113923	0.05218847	0	0.630274065	0.049218103	0.36820057	0	0.178134605	0.742502543	0	0	0.6459407	0
LOC101113476	0	0	0	0	0	0	0	0	0	0	0	0
LOC101113215	0.058007431	0	0	0	0.028224452	0	0	0	0	0	0	0
LOC101112463	0.058657847	0	0	0	0	0	0	0	0	0	0	0
LOC101112206	0	0	0	0	0	0.032940955	0	0	0	0	0	0
LOC101111947	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605975	0.250795623	0	0	0	0	0	0	0.022000166	0	0	0	0.382837514
LOC105605974	0.268328448	1.985140727	1.221084856	3.257523729	5.405164876	0	2.272887504	4.307485324	0	0	7.668772106	4.136972426
LOC106992036	0	0.044684681	0.009197274	1.072229886	0.153407457	0.063749572	0.029283364	0.492646567	0	0	1.143103279	1.253337098
LOC101111435	0	0	0	0	0	0	0	0	0	0	0	0
LOC105613935	0	0	0	0	0	0	0	0	0	0	0	0
LOC105613933	0	0	0	0	0	0	0	0	0	0	0	0
LOC101110403	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605971	0	0	0	0	0	0	0	0	0	0.478349205	0.589505835	0
LOC105605970	0	2.190379063	1.803348743	5.460693317	0	0	1.461527271	1.263288028	0	0	2.740185743	2.180447504
LOC101110133	9.414171322	9.546158353	25.86636089	13.49875115	10.37120838	7.154318201	25.89474281	17.17872091	7.050745378	7.784483643	17.61456087	6.968413044
LOC105605969	0	0	0.013888917	0	0.270272913	0	0.055276463	0.130517837	1.198316716	0.1358458	0.044643476	0
LOC101109603	113.8545251	125.4562675	259.2910011	835.9360649	65.5647413	98.09468076	8.727894606	115.0216661	1.007321726	1.687531658	575.3469116	309.8932779
LOC106992035	8.033952494	4.925244851	15.82748621	16.78725558	0	7.555504868	2.429434661	8.522561532	1.612247735	12.93609795	9.20322231	11.50322073
LOC106992034	0	0	0	0.018678494	0.017667491	0	0.10623312	0.011944563	0	0.010360134	0	0.096998626
LOC101109343	0.276306915	0.117480852	0.502957017	0.094756576	0.67220795	0.100562706	0.153978253	0.036357081	0	0.473015499	2.632265021	0.442869311
LOC101109080	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605967	0	0	0	0	0	0	0	0	0	0	0	0
LOC101108558	0.503943254	4.989379439	1.386060094	0.691288345	0	0.043669432	0.381131493	0.118410678	0	0.328651747	0.135007453	1.456109409
LOC101108296	0	0	0	0	0	0	0	0	0	0	0	0
LOC105612408	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605965	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605964	0	0	0	0	0	0	0	0	0	0.173710864	0	0
LOC101107772	2.086035308	1.833229126	0.005142438	1.501298954	2.794807849	2.606472374	0	0	0.126766437	0	0.011019641	0.058865001
LOC105605963	0.316699765	0	3.325866168	4.398659769	0	0	5.074032258	4.870422326	2.049651269	1.174690509	6.414246448	0.725159488
LOC101107508	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605962	0.292237438	0	0.545594965	1.185934102	0	0	0	0	0	0	1.150878012	0.167286792
LOC101107262	0	0	0	0.391857066	0	0.213265526	0.685744594	2.848001533	0	0.351097005	0	3.018865571
LOC101107004	0	0	0	0	0	0	0	0	0	0	0	0
LOC101106751	0.520428298	2.040665481	21.85465025	26.08385798	0.318873143	0.035076184	18.92651603	14.20307639	1.496961462	6.093534381	25.44020153	7.245492506
LOC105605961	1.950306705	0.360961635	0.016063854	1.990774717	2.824531324	1.71191834	0	0.022643445	0.395990672	0	0.283989361	0
LOC101106242	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605960	0	0	0	0	0	0	0	0	0	0	0	0
LOC101105987	0	0.074143471	0	0	0	0	0	0	0	0.746313343	0	0
LOC105605959	0	0.033626098	0	0	0	0	0	0.052031747	0	0	0	0
LOC101105731	0	0	0	0	0	0	0	0.009046797	0	0	0.030944465	0
LOC106992033	0	0	0	0	0	0	0.252827676	0	0	0	0	0
LOC105605958	0.422537036	0	2.197535276	0.44161424	0.391604221	1.56224593	0.964298681	1.52233625	3.125280225	10.65505819	0.030186282	1.888926836
LOC105605957	0	0	0	0	0.023320849	0	0.080129301	0	0	0	0	0
LOC101105481	0	0	0	0	0.139122552	0	0	0.08465165	0	0	0	0.087293153
LOC101104972	0	0	0	0	0	0	0	0	0	0	0	0
LOC101104725	1.945403646	2.055346133	0.990541777	0.525637984	2.811018782	5.006310321	0.591338186	2.831300119	165.3294109	165.3077825	1.636182138	2.654680962
LOC105605956	0	0	0.244914867	0	0	0	0	0	0	0	0	0
TNNT3	0	0	0	0	0	0	0	0	0	0	0	0
LOC101104215	3.670796027	0	0.434359095	0	0	0	0.115246974	0.068029795	0	0	0	0
LOC105605954	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605953	0	0	0.183251341	0.310091535	0.671519435	0.057735462	0.079562348	0.062620418	0	0	0.803221562	0.036323128
LOC106992032	0	0	0	0.949795331	0	0	0.008973288	0	0	0	0	0
LOC101103705	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605952	8.023060703	1.436321947	15.0403059	7.494012939	7.242483003	7.492147047	0.705952314	4.063026112	0.910956119	0	0.989852847	25.4208687
LOC105614584	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605951	16.89553975	17.37867636	5.716722858	5.729608828	17.14799703	17.46391591	6.164221425	9.890225444	9.909694558	5.295139438	3.419817774	7.278792958
LOC101102708	0	0	0	0	0	0	0	0	0	0	0	0
LOC101102463	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605950	0	0	0	0	0	0	0	0	0	0	0	0
LOC101102213	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605948	0	0.832668442	1.671002777	3.022225699	0.297775307	0.074245602	1.091350891	1.771604329	0	1.466757939	4.912071843	0.140130473
LOC101123538	0	0	0	0	0	0	0	0	0	0	0	0
LOC101123277	0	0	0	0	0	0	0	0	0	0	0	0
TRNAY-GUA	0.031374521	0	0.230638698	0.236710431	0	0	0.262262382	0.010320824	0	0.017903563	0.058837099	0
LOC101122585	0	0	0	0	0	0	0	0	0	0	0	0
LOC101122339	0	0	0	0	0	0	0	0	0	0	0	0
LOC101122089	0	0	0	0	0	0	0	0	0	0	0	0
LOC101121838	25.02975233	15.88493759	3.097454014	0.168583162	4.544562445	18.28887963	0	1.024156204	1.413989893	3.31944937	0.983330383	0
LOC101121583	0	0	0	0	0	0	0	0	0	0.126256017	0	0.050661205
LOC101121330	0	0	0	0	0	0	0	0	0	0	0	0
LOC106992031	0	0	0	0	0	0	0	0	0	0	0	0
LOC101120816	0	0	0	0	0	0	0	0	0	0	0	0
LOC101120559	0	0.519217966	0.284982961	0.104696459	0.198059196	0.185186078	0.085065219	0.535612102	0	0	0.076335626	0.155341562
LOC105605944	0	0	0	0.03356865	0	0	0	0	0	0	0	0
LOC105605943	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605942	0	0	0	0	0	0.143564721	0	0	0	0.040517011	0	0
LOC105605941	0.473532886	0.34515064	0.710410111	0.881562908	1.316600399	1.477231469	2.073396823	1.201664221	0	0.308819314	0.583558075	2.297611806
LOC105605939	39.25979654	13.30059154	7.015982653	7.760425563	24.45480009	13.13710733	10.07812281	9.486549785	5.210117858	1.170210865	6.857949689	9.715613546
LOC105605940	12.11828106	12.93471356	2.844823543	0.961885394	20.50598418	9.33574185	3.466768626	3.264806662	0.620600452	1.395347554	1.375673698	3.567952061
LOC105605938	0.2491441	0.762708235	0	0	0.743513847	0.18135344	0.064792542	0	0.859966572	0	0	0.025354432
LOC101120311	10.09417412	5.353616456	0.024623777	0	9.378023999	4.565586901	0	0	0.303500819	0.120421077	0.02638293	0.053688767
LOC101120063	0.042391385	0.036048146	0	0	0.041252425	0.514282264	0	0.083669298	0	0	0.031798874	0
LOC105605937	9.706414489	14.04299471	12.65837717	11.51744973	13.29226008	14.19109883	12.68654406	5.798411823	9.853961904	9.390181316	1.95478701	17.04039613
LOC101119802	0	0	0	0	0.070416538	0	0	0	0	0	0	0
LOC101119544	0	0	0	0	0	0	0	0	0	0	0	0
LOC101119289	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605935	0	0.162314085	0.267267804	0.130917735	0	0	0	0.125579324	0	0	0	0
LOC101119027	2.533889469	1.546986127	12.25878981	2.584631638	2.781939096	2.32524659	17.95859558	5.663777701	2.803264232	4.634420484	26.39098854	5.157282685
LOC106992030	0	0	0	0.016442485	0	0	0	0	0	0	0	0
LOC105605934	0.013670934	0.069751697	0.928401227	0.834518198	0.133036277	0	0.22093465	0.701552321	0	0.639697151	0.082039372	0.594754307
LOC105605933	0	0.016324059	0.094077686	0	0	0	0	0	0	0	0	0
LOC101118515	0	0	0	0.028269368	0	0	0	0	0	0	0	0
LOC101117999	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605931	0	0	0.12921048	0.084389481	0	0	0.034282963	0	0	0	0.738354347	0
LOC101117739	0	0	0	0	0	0.118669564	0	0	0	0	0	0
LOC105605930	0	0.476636599	0.346250306	0.067842524	0	0	0	0.08676816	1.138057225	0	0.148394746	0
LOC101117229	0	0	0	0.027000871	0	0	0	0	0	0	0	0
LOC105605929	0	0	0.034673593	0	0	0	0	0	0	0	0	0
LOC101116714	0	4.140238817	4.345126568	0.422011335	1.69213074	0	0.059631578	1.284809675	1.615911935	0	3.973269327	5.900802209
LOC105605928	0	0	0	0	0	0.400059573	0	0.036159027	0.711396472	0	0.123681535	0.020974133
LOC105605927	0.242694321	0	0.198231275	0.11097265	0	0.34350285	0	0	0	0	0.121367524	0.18523547
LOC105605926	0.043595091	0.049428981	1.831279396	2.013331585	0.339390325	0.088147557	1.1985211	0.994298845	0.125397046	0.16584741	0.937451748	1.297677379
LOC101115948	0	0	0	0.010008174	0	0	0	0	0	0	0	0.155919278
LOC101115441	0	0.132691585	0.152943794	0	0	0	0	0	0	0	0	0
LOC106992029	0.116927231	0	0	0.360890776	0	0	0.195481001	0	0	0	0	0
LOC105605925	0	0	0	0	0	0	0	0	0	0	0	0
LOC101114941	0	0	0	0	0	0	0	0	3.808935275	0.503761507	0	0
LOC105605924	0	0	0	0	0	0	0	0	0	0	0	0
LOC101114687	0	0	0	0	0	0	0	0	0	0	0	0
LOC101113399	0	0	0	0	0	0	0	0	0	0	0	0
LOC101114178	0	0	0	0	0.171530468	0	0	0	0	0	0	0
LOC101113922	0	0	0	0	0	0.190398723	0	0	0	0	0	0
LOC101113665	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605922	0	0	0	0	0	0	0.01382397	0	0	0.056622298	0	0
LOC105605921	0	0	0	0	0	0	0	0	0	0	0	0
LOC101112891	0	0	0	0	0	0.0758225	0	0	0	0.285316252	0	0
LOC105605920	0.411668671	1.789239459	0.800591705	0	1.157312216	1.054345258	0	0.120373963	0	0	0.068622959	0.034911607
LOC106990194	2.969636499	3.626035406	0.173255814	0.48308997	4.316249061	12.77108413	0.063649878	3.043352297	1.478400753	3.041578908	0.485502811	4.634831129
LOC101112635	7.737287057	5.478100365	0.763622297	0.53769784	18.40889487	18.4012279	0.569838439	4.12617779	9.117914557	5.523871346	0.792608424	8.220807396
LOC101112384	0	0	0.072927056	0.071444782	0	0.547606946	0	0	0	0	0	0
LOC101112122	0	0.261463747	0	0	0	0.229549699	0	0	0	0	0	0
TCEANC	0.624991571	0.212588359	0.3938061	0.042866869	0.030409974	0.454935001	0.174145316	0.308391703	1.078636538	0.356645314	0.351616755	0.047702232
LOC105605919	0.08374393	0	0	0	0.258064086	0	0.007778032	0	0.361321923	1.19469132	0	0
LOC105605918	0	0	0	0	0	0	0	0	0	0	0	0
LOC101111616	0	0	0	0	0.072726498	0	0	0	0	0	0	0
LOC101111083	0	0	0	0	0	0	0.061431074	0.241749999	29.80561214	55.18835735	0	0
LOC105605916	0.026966036	0.6191362	0.679650085	1.729323802	1.062781559	1.112294943	0.84153613	0.69190899	0	0.092327424	0.637179503	0.329307503
LOC101110828	52.36205706	61.49671726	14.45346549	9.238278381	67.7481794	35.42129123	21.85808983	11.18116376	5.110271975	3.913778943	14.69055898	16.87112962
LOC105601913	0	0	0.13801687	0	0.383679223	0	0	0	0	0.253111155	0	0
SLC2A4RG	0	0.670270217	0.375248769	0.108124022	0	0	0.070280074	0.12445808	1.088267221	0.647693366	0.141902476	0.240640723
LOC101109783	0	0	0	0	0	0	0	0	0	0	0	0
LOC101109524	0	0	0.019224162	0	0	0.299811363	0	0.03613091	0.355421643	0	0	0
LOC105605915	91.48916683	74.99977575	11.7061864	8.073260316	88.27050685	57.0621524	37.2979323	29.16876693	11.85342701	7.757454186	13.67948751	66.28578634
LOC106992028	0	0	0	0	0	0	0	0	0	0	0	0
LOC101108295	0.122611194	0.417057024	1.073015271	0.50457877	0.238633822	0.148749002	0.341639249	0.605004556	0	0	0.091973827	0.093582503
LOC101108035	10.55503391	21.04253551	91.67944772	88.7096578	1.217103587	10.22424124	48.29388001	50.51709938	1.613848776	9.498263957	140.4826683	29.99398224
LOC101107771	0	0	0	0	0	0	0	0	0	0	0	0
LOC101107507	0.95708155	0.485891678	1.97018105	0.587858761	0.65334697	1.403728447	1.13039472	1.06198858	0.739599082	3.146471546	1.317993871	0.436112637
LOC101107261	0	0	0	0	0	0	0.114944046	0.21712313	0	0	0	0
LOC105605914	0	0	0	0	0	0	0	0	0	0	0	0
MCP1	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605912	0	0	1.608824632	0.367762401	0	1.300989103	0.46955017	0.302371041	0	0.611944563	1.838678503	0.116927379
LOC105609077	0	0	0	0	0	0	0	0	0	0	0	0
LOC106992027	0	0	0	0.025255246	0	0.670068497	0	0	0	0	0.02762092	0
LOC105605910	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605909	0	0	0.021248192	0	0.044301595	0.478656007	0	0	0	0	0.02276619	0.011582192
LOC101106241	1.394487562	1.224075647	0.377920079	0	0.306424067	0.927738999	0	0.088785382	0	0.102677505	0	0.858336336
ABCB1	0.646444371	0.251952069	11.27682576	12.32234469	4.01035879	3.953932284	22.54537603	18.00449256	0	0.522590121	3.778293233	4.358332054
LOC105605908	0	0	0	0	0	0	0	0	0	0	0	0
LOC101105316	0	0	0.051451138	0.201621486	0.035757826	1.337347948	0	0.459324999	0	0	0	0
LOC101105730	0.094670305	0	0	0	0	0	0	0	0	0	0	0
PNP	260.3731592	99.17069858	89.28178843	83.56340541	69.15258681	106.2942733	9.827773869	21.15289079	39.19617237	64.86246566	77.67964752	86.51504825
LOC101104817	0.033455257	0	0	0.011473132	0.032556391	0	0	0	0	0	0	0
LOC106992026	0	0	0	0	0	0	0	0	0	0	0	0
CFH	0	0	0	0	0.010746918	0.020096816	0	0	0.047648917	0	0	0
LOC105605905	0	0	0	0	0	0	0	0	0	0	0	0
LOC101104306	1.781088917	0.460957763	7.644386691	11.12728971	0.923136102	1.996368186	5.87979129	4.865510323	0	0.972171328	4.10977785	4.477183975
LOC101104052	0	0.026156887	0	0	0	0	0	0	0	0	0	0
EP4D	0	0	0	0.159690863	0.151047343	0	0.043249276	0	0	0	0.0582164	0
LOC105601851	0.356887382	0	0	0	0.038588737	0	0	0	0	0	0	0.015132937
LOC101103548	0	0	0	0	0	0	0	0	0	0	0	0
LOC106992025	0	0	0	0	0.072040399	0	0.350663682	0	0	0	0	0
LOC105605903	0	0.271747563	0	0	0	0	0	0	0	0	0	0
LOC106990728	0	0	0	0	0	0	0	0	0	0	0	0
TSSK2	0	0	0.146285632	0.095541542	0	0.337985898	0	0.015274277	0	0	0.06966065	0
LOC105605902	0	0	0	0.26183547	0.061915803	0	0.53184921	0	0	0.072614271	3.197706245	0
LOC105605901	0	0	0	0	0	0	0	0	0	0	0	0
LOC101102298	0	0.965996556	0.152293256	0.232085512	0	0	0.067345725	0.206720242	0	2.427433954	0.416998378	0
LOC105605899	0.142387193	0	0	0	0	0	0.039674235	0	0	0.081251856	0	0
LOC105605898	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605896	0.01520759	0	0	0	0	0	0	0	0	0.017356124	0	0
LOC105605895	0	0	0.007595168	0	0	0	0	0	0.280843154	0.074287411	0.008137776	0
LOC101102048	0	0	0.017798612	0	0	0.030842126	0	0.016725828	0	0	0	0
LOC101123615	0	0	0	0	0	0	0	0	0	0	0	0
LOC101123358	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605893	3.25919442	1.990065298	1.685609444	1.235360097	4.274542833	2.467519879	0.675976286	1.49130894	1.53308984	0.671215887	0.781235005	2.735388647
LOC101122845	0	0	0	0	0.176561441	0.027514266	0	0	0	0	0	0
LOC105605892	0.538429841	0.610482454	1.225118935	0.553946705	0.174654488	0.054434196	0.650113011	1.800714958	0	0.102416571	0.201945074	0.753416444
LOC105605891	0.275368993	1.225918077	1.576328343	1.022119196	0	0.078604977	1.489421755	0.820585996	0.279554883	0.295786573	4.240584083	1.372314434
LOC101122584	0.082456565	0.008764771	0.21648224	0.572621791	0.030090429	0.062521472	0.269960822	0.528928677	0.533651177	0.176448864	0.262874406	0.338273707
LOC101122338	0	0	0	0	0	0	0	0	0	0	0	0
LOC101122088	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605889	0	0	0	0	0	0.092128414	0	0	0	0	0	0
LOC101121837	0	0	0	0	0	0	0	0	0	0	0	0
LOC105614374	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605887	0	0	0	0	0	0	0	0	0	0	0	0
LOC101120815	0.723055724	0	0.082407573	0.542061764	0.376359628	1.325991104	0	0	0	0.364627376	0	0.115507547
CYP11B1	0	0	0	0	0	0	0	0	0	0	0	0
LOC101120062	0	0	0	0.12411308	0	0	0.100841102	0	22.75322975	42.42512717	0.620520344	0
LOC101119801	0	0	0	0	0	0	0	0	0	0	0	0.568402692
LOC105605886	162.0553976	76.30276114	16.91200189	26.86317122	96.22997929	73.66405805	16.2640679	25.73165645	49.93305696	30.72694562	8.252935046	27.50487545
LOC105605885	0.014707215	0	0	0	0	0	0	0	0	0	0	0
LOC101119026	0	0	0	0	0	0	0	0	0	0	0	0
LOC101118768	0	0	0	0	0.107721851	0	0	0	0	0	0	0
LOC105605884	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605882	0	0	0	0	0	0	0	0.113883211	0	0	0.45445891	0
LOC101118514	2.161960638	2.247001107	0.08408936	0	0	0	0.267733616	0	0	0	0.27029043	0
LOC101118343	0	0	0	0	0.020700765	0	0	0	0	0	0	0
LOC101118091	0	0	0.047315353	0	0	0	0.075324099	0.044463493	0	0	1.140651482	0
LOC101117831	0	0	0	0	0	0	0	0	0	0	0	0
LOC101117573	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605880	0	0	0.158985671	0.051918073	0	0	0.12654933	0	0	0	0.056781269	0
LOC105605879	0	0	0	0.04561164	0	0	0	0	0	0	0	0.101513224
LOC101117316	0	0	0	0	0	0	0.007213497	0	0	0	0	0
LOC101117062	0	0	0	0	0	0	0.01176939	0.027789683	0	0	0	0
LOC105605878	0	0	0	0	0	0	0	0	0	0	0	0
LOC101116551	0	0	0	0	0	0	0.061559189	0	0	0	0	0
LOC101116295	0	0	0	0	0	0	0	0	0	0	0	0
LOC106992024	0	0	0	0	0	0	0	0	0	0	0	0
LOC106992023	8.815975404	18.24274942	24.73574815	25.0515314	8.513549417	12.23658185	42.4676303	20.0914939	1.162716682	0.219683404	46.90529812	22.22840792
LOC101115773	107.1270333	71.70286287	129.5730538	84.25869831	129.8618702	106.7019486	348.6697587	180.9602295	817.0262511	610.562344	143.6987906	75.35585104
LOC106990623	0	0	0	0	0	0	0	0	0	0	0	0
LOC101115264	0	0	0	0	0	0	0	0	0	0	0	0
LOC101114501	0.890899682	0	0	0	0	0	0	0	0	0	0	0
NPFFR2	3.027337327	5.113417883	2.119466641	1.820394575	1.573890248	6.112771675	0.462206007	1.091352904	0	0	1.39986001	6.567810216
LOC101113997	0	0	0	0	0	0	0	0	0	0	0	0
LOC101113738	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605876	0	0	0	0.018796881	0	0	0	0	0.472976053	0.015638696	0	0
LOC101113474	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605873	0	0	0	0	0	0	0	0	0	0.135693335	0	0.09074667
LOC106990115	0	0.204737084	0.112373963	0.16513487	0.175721269	0	0.134171051	0	0	0	0	0
LOC105605871	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605870	0	0	0	0	0	0	0	0	0	0	0	0
LOC101112961	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605869	0	0.159723967	0	0	0.365566707	0	0	0	171.8072932	57.23588181	0	0
CRIP2	0.323963521	3.673162778	7.031104839	5.703128847	0.840691631	0.524033182	3.069111494	6.82045503	1.863699217	19.22612722	2.511138617	1.978110896
LOC101112462	0.079531585	0	0.965133736	0.963699993	0	0.739724767	0.590943566	0.366273028	0	2.390219761	1.213060205	0.04046811
LOC105605868	0	0	0	0	0	0	0	0	0	0	0	0
LOC105605867	0	0	0	0	0	0	0	0	0	0	0	0
LOC101112205	0	0	0	0	0	0	0	0	0	0	0	0
LOC101111946	0	0	0	0	0	0	0	0	0.276385326	0	0.012012908	0.012223021
S100A14	1.725440082	0	2.395165344	2.428099354	0.926389767	0	2.9509342	0.274010488	331.9260866	327.1266801	2.588594451	1.929991307
S100A13	0	0	0.07583519	0.074293807	0	0	0	0.017816085	0	0	0	0
LOC101110917	0	0	0	0.048007494	0	0	0	0	0	0	0.052504385	0
LOC105605865	0	0	0	0	0	0	0	0	0	0	0	0
LOC105613972	9.470376432	5.556135983	4.111812366	0.2014119	3.714948153	6.056341906	0.081822955	0.09659948	0	0	2.257852286	0.896524273
LOC105605864	13.64118429	10.04599459	42.03949312	16.90193809	16.29246538	10.4803897	28.93643366	13.97816694	33.29085091	23.974097	34.03483536	21.62621697
LOC105605863	0	0	0	0	0	0	0	0	0	0	0	0
LOC106992022	0	0	0	0	0	0	0	0	0	0	0	0
LOC101110131	5.211443709	1.189772273	2.974580874	3.424752741	3.847287273	1.90762079	7.811281522	3.66090434	2.159919676	1.670049051	1.213212008	4.874046193
LOC106990272	19.04197868	5.923633139	0.18562798	0	4.362845255	0	1.302939804	0.872197694	25.99955819	1.760586289	11.35478106	2.814757288
LOC105605861	0.067699432	0.115138442	0	0.074293807	0.052704402	0.049278811	0.181089762	0.03563217	1.75257758	0.061811228	0.030469857	0.010334264
RASSF1	0	0	0	0	0.206386009	0.514591142	0	0	0	0.242047571	0	0.242808657
LOC101109601	0	0	0	0	0	0.623446961	0	0	0	0	0	0
LOC101109342	0	0	0	0	0	0	0	0	0	0	0.882948739	0
LOC105605859	0	0	0	0	0	0	0	0	0	0	0	0
LOC101109079	63.06002889	116.7609206	17.05753142	22.82721181	77.71445373	31.82792627	49.14058848	24.20127356	14.08490158	15.99314997	19.05258046	47.88723255
LOC105605858	0	0	0.007653954	0	0	0	0	0	0.471694771	0.885871628	0	0
LOC106992021	0	0	0	0	0	0	0	0	0	0	0	0
